transaction_id,user_id,user_name,merchant_id,merchant_name,amount,time,location,device_type,transaction_type,is_fraud,unauthorized_app,unusual_activity,failed_attempts,transaction_time_flag,high_risk_merchant,is_risky_merchant
860652,10334,User1,83220,MerchantA,6590.514523200894,2024-01-26 06:22:07.761005,Chennai,iOS,Merchant,0,0,0,0,0,0,0
346555,10366,User1000,57172,MerchantB,3964.743855021421,2024-07-01 05:26:21.386651,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
332426,10542,User1000,57607,Merchant500,4601.277486347116,2024-03-19 21:09:50.571520,Chennai,iOS,P2P,0,0,0,2,0,0,0
419928,10895,User1,96243,MerchantA,5015.021706861561,2024-01-24 11:32:07.992145,Mumbai,iOS,P2P,0,0,1,2,0,0,1
700819,10556,Ellipsis,64306,Ellipsis,7203.27932480157,2024-02-27 20:44:07.679844,Mumbai,iOS,Merchant,0,0,0,2,0,0,0
877627,10392,User2,20844,MerchantA,5374.518406723684,2024-05-25 08:35:26.908107,Bangalore,Android,Merchant,0,0,0,0,0,0,0
310082,10680,User1000,16651,Merchant500,5858.790891719814,2024-06-06 19:02:42.783101,Delhi,Android,Merchant,0,0,0,1,0,0,0
779493,10348,Ellipsis,75979,MerchantB,8272.981032969969,2024-05-07 05:43:59.161302,Chennai,Android,P2P,0,0,0,2,0,0,0
587165,10240,User1,18990,Ellipsis,2580.5892128444248,2024-06-10 12:48:48.728283,Delhi,Android,P2P,0,0,0,1,0,0,0
436452,10776,Ellipsis,62069,MerchantB,3336.3987125945696,2024-06-16 12:22:40.328280,Bangalore,iOS,P2P,0,0,0,1,0,0,0
324051,10660,User2,98674,Ellipsis,3605.7260265775226,2024-03-14 18:51:24.060392,Chennai,Android,P2P,0,0,0,1,0,0,0
827479,10467,User1000,72960,Ellipsis,1736.1939546687267,2024-05-19 11:09:40.099495,Chennai,Android,P2P,0,0,0,2,0,0,0
382960,10701,Ellipsis,44409,Ellipsis,8436.001943124456,2024-04-14 03:47:04.464695,Kolkata,Android,Merchant,0,0,0,0,0,0,0
624223,10593,User1000,41405,MerchantB,2158.603148829878,2024-06-15 02:00:33.785373,Delhi,iOS,P2P,0,0,0,0,0,0,0
252008,10257,User1000,55476,MerchantA,1466.1956918169,2024-02-18 18:02:28.735158,Mumbai,iOS,P2P,0,0,0,1,0,0,0
669756,10438,Ellipsis,77464,Merchant500,8528.950104905498,2024-02-29 14:14:45.384938,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
324855,10843,User1000,50533,Ellipsis,4931.076278836916,2024-01-07 21:52:59.104034,Chennai,iOS,Merchant,0,0,0,0,0,0,0
302548,10805,User2,93093,MerchantB,5430.461450911832,2024-04-24 05:34:45.800394,Delhi,Android,Merchant,0,0,0,2,0,0,0
417840,10302,User1,53888,Ellipsis,9327.834529874923,2024-02-18 08:09:46.498085,Kolkata,Android,P2P,0,0,0,0,0,0,0
765527,10827,User1,23819,MerchantA,7253.76268703054,2024-07-26 12:07:15.100447,Bangalore,Android,P2P,0,0,0,0,0,0,0
148620,10660,User1,84282,Ellipsis,3858.258338795737,2024-04-02 09:50:08.408005,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
165755,10104,Ellipsis,14347,Merchant500,4249.444907339752,2024-05-08 09:25:05.453046,Mumbai,Android,P2P,0,0,0,2,0,0,0
804381,10957,User2,35243,Merchant500,8854.717771627735,2024-02-06 17:59:59.562615,Kolkata,Android,Merchant,0,0,0,2,0,0,0
759194,10036,User2,36897,MerchantA,4210.203477980174,2024-03-29 23:10:26.676501,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
699351,10644,User1000,27758,MerchantB,4431.193609509857,2024-04-26 04:24:26.789860,Delhi,Android,P2P,1,0,0,2,0,0,1
288452,10506,User1000,57817,MerchantB,4033.976909979866,2024-04-17 07:18:06.074515,Chennai,Android,P2P,0,0,0,0,0,0,0
949811,10514,User2,68564,MerchantB,9617.85932061014,2024-03-28 17:27:19.156172,Chennai,Android,Merchant,0,0,0,2,0,0,0
872103,10638,Ellipsis,69350,MerchantB,3984.4074260127395,2024-07-16 00:56:47.077941,Chennai,Android,P2P,0,0,0,1,0,1,1
515926,10411,Ellipsis,99011,MerchantB,3959.641944402455,2024-01-18 23:30:36.310819,Mumbai,iOS,Merchant,0,0,0,2,0,0,0
802022,10241,User2,84172,MerchantA,5164.877579940944,2024-03-17 05:48:16.378439,Chennai,iOS,Merchant,0,0,0,2,0,0,0
537593,10634,User2,20315,Ellipsis,2242.0520784513133,2024-03-07 14:40:00.224181,Delhi,iOS,P2P,0,0,0,1,0,0,0
173676,10311,User1000,85674,Merchant500,7712.381781624175,2024-06-24 17:00:50.896660,Bangalore,iOS,P2P,0,0,0,2,0,0,0
942997,10124,Ellipsis,27702,MerchantB,6201.7383995718255,2024-07-10 19:30:47.502230,Bangalore,iOS,P2P,0,0,0,2,0,0,0
436810,10662,User2,75753,Ellipsis,5845.688853401605,2024-05-10 17:25:42.534587,Bangalore,Android,P2P,0,0,0,2,0,0,0
418866,10461,User1,93878,MerchantA,3145.233787925368,2024-03-14 10:37:39.598580,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
609194,10151,Ellipsis,16549,Ellipsis,1000.2223736134671,2024-06-06 02:52:20.620322,Chennai,Android,Merchant,0,0,0,2,0,0,0
365537,10703,User1000,11149,Merchant500,9906.526868323557,2024-01-17 04:22:14.421112,Delhi,iOS,P2P,0,0,0,0,0,0,0
319838,10627,User1,67135,Merchant500,1641.1940480533199,2024-04-25 18:50:46.585023,Bangalore,Android,P2P,0,0,0,0,0,0,0
851505,10932,User2,95090,MerchantA,8296.170203861264,2024-03-14 22:39:46.209341,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
606078,10091,User1,47358,MerchantA,2828.3483147453667,2024-05-02 07:12:22.235722,Delhi,Android,Merchant,0,0,0,1,0,0,0
783834,10211,User1,74890,MerchantB,5655.662797633585,2024-03-13 01:58:49.045945,Chennai,iOS,Merchant,0,0,0,2,0,0,0
697576,10486,User2,50126,MerchantA,4152.580808065793,2024-03-27 18:00:03.094506,Delhi,Android,P2P,0,1,0,1,0,0,1
467870,10022,Ellipsis,39716,Ellipsis,6041.4277721493445,2024-02-25 13:50:18.233624,Mumbai,Android,Merchant,0,0,0,2,0,0,0
228726,10555,User1,12847,Ellipsis,2996.6690560862135,2024-05-20 13:41:41.502072,Kolkata,iOS,P2P,0,0,0,0,0,0,0
711238,10066,Ellipsis,67658,Merchant500,786.312011923576,2024-02-28 04:48:54.308307,Chennai,iOS,P2P,0,0,0,1,0,0,0
579605,10348,User1,74143,Merchant500,8051.232986281777,2024-07-20 09:43:28.426520,Bangalore,iOS,P2P,0,0,0,1,0,0,0
455712,10942,User1,75077,Ellipsis,4949.750062823454,2024-07-15 20:57:48.986288,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
173944,10567,User1000,21245,Merchant500,9934.782586087755,2024-06-18 11:16:37.118879,Kolkata,Android,Merchant,0,0,0,0,0,0,0
432533,10231,User1,67235,Ellipsis,7297.40391918652,2024-01-09 05:15:51.173841,Chennai,Android,P2P,0,0,0,1,0,0,0
946845,10141,User2,12914,MerchantB,7182.559593047386,2024-01-21 16:14:06.778225,Kolkata,Android,P2P,0,0,0,2,0,0,0
995531,10471,User2,52660,Ellipsis,806.5510330439004,2024-02-16 03:30:11.777611,Bangalore,iOS,P2P,0,0,0,1,0,0,0
403950,10762,User1,27724,Ellipsis,8518.021158892285,2024-01-18 12:45:03.250530,Kolkata,iOS,P2P,1,0,0,0,0,0,1
617989,10092,Ellipsis,29355,Ellipsis,6325.61517611137,2024-02-25 11:56:02.758191,Delhi,Android,P2P,1,0,0,2,0,0,1
241850,10065,User1000,69416,Merchant500,9291.510667009139,2024-07-24 14:28:10.821938,Bangalore,iOS,Merchant,0,1,0,2,0,0,1
147864,10823,User1,35155,Ellipsis,5451.309105254888,2024-06-08 03:09:26.721973,Delhi,Android,P2P,1,0,0,2,0,0,1
808543,10606,Ellipsis,71444,Ellipsis,2628.515427038378,2024-01-16 15:48:48.849049,Bangalore,Android,Merchant,0,0,0,0,0,0,0
511494,10965,User1000,45985,Merchant500,1318.9862608738938,2024-04-24 04:36:21.861387,Delhi,iOS,P2P,0,0,0,1,0,0,0
431636,10569,Ellipsis,55465,MerchantA,1970.9207501317808,2024-03-14 10:02:57.747417,Chennai,Android,Merchant,0,0,0,1,0,0,0
297224,10671,Ellipsis,49107,MerchantA,7547.221324035962,2024-06-24 12:16:27.146000,Kolkata,Android,Merchant,0,0,0,2,0,0,0
594222,10955,Ellipsis,52392,Ellipsis,8914.99517897523,2024-02-18 04:47:27.106185,Chennai,iOS,Merchant,1,0,0,0,0,0,1
935391,10310,User1000,16218,MerchantA,7702.229019409223,2024-05-12 17:23:31.515033,Mumbai,Android,P2P,0,0,0,1,0,0,0
784311,10691,User1,85788,Merchant500,8757.22197086902,2024-03-07 20:35:03.843359,Delhi,Android,Merchant,0,0,0,2,0,0,0
368682,10478,Ellipsis,26251,MerchantA,7620.072589072638,2024-02-29 05:24:00.244224,Chennai,iOS,P2P,0,0,0,1,0,0,0
233409,10166,User1,77605,MerchantA,9432.627343246635,2024-03-24 14:18:10.672964,Mumbai,Android,Merchant,0,0,0,2,0,0,0
876002,10536,User1,12897,Merchant500,7205.15207683108,2024-01-16 22:54:11.240079,Kolkata,iOS,P2P,0,0,0,1,0,0,0
942390,10929,User2,85270,MerchantA,9458.742279607099,2024-01-22 07:23:30.020417,Mumbai,Android,Merchant,0,0,0,0,0,0,0
423913,10531,User1,19780,MerchantB,7556.198715967026,2024-06-05 15:44:44.949578,Chennai,Android,Merchant,0,0,0,1,0,0,0
672587,10376,User1000,10751,Ellipsis,5493.088361801275,2024-04-14 07:44:25.780017,Kolkata,Android,P2P,1,0,0,1,0,0,1
898055,10291,User1000,65838,MerchantA,548.7246752894637,2024-04-20 17:26:50.802917,Kolkata,Android,Merchant,0,0,0,2,0,0,0
644543,10922,User1,21305,MerchantB,4108.269560124427,2024-07-12 23:04:50.776213,Chennai,Android,P2P,0,0,0,0,0,0,0
765117,10866,User2,27924,Merchant500,9671.310884722005,2024-04-11 21:17:44.869764,Chennai,iOS,Merchant,0,0,0,2,0,0,0
693279,10512,User1,66132,Ellipsis,669.1069979268458,2024-07-02 02:47:07.132920,Kolkata,Android,P2P,0,0,0,0,0,0,0
325809,10253,User1,41294,MerchantA,4288.949078828241,2024-04-07 03:53:15.157174,Mumbai,Android,Merchant,0,0,0,0,0,0,0
322115,10977,User1,68087,Ellipsis,9867.209106936167,2024-05-02 02:39:45.336074,Chennai,iOS,Merchant,0,0,0,2,0,0,0
457667,10870,Ellipsis,37756,Ellipsis,2067.3365117162184,2024-05-09 01:25:49.530756,Mumbai,iOS,P2P,0,0,0,1,0,0,0
784120,10593,Ellipsis,27656,MerchantB,160.5473354777882,2024-01-30 17:41:13.958670,Delhi,iOS,Merchant,0,0,0,2,0,0,0
357652,10632,User2,56018,Ellipsis,6537.394673211073,2024-07-25 18:15:53.323556,Bangalore,Android,P2P,0,0,0,1,0,0,0
176647,10654,User2,67447,Ellipsis,1001.1588108154479,2024-04-07 02:43:48.268510,Chennai,Android,P2P,0,0,0,2,0,0,0
918603,10158,User1000,76783,MerchantB,2240.8446037552835,2024-04-09 20:29:11.880084,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
764573,10030,User1,46161,MerchantA,6425.9427824260865,2024-07-30 01:11:29.287286,Mumbai,Android,Merchant,0,0,0,1,0,0,0
734178,10487,User1,45687,Merchant500,502.9692276578782,2024-05-05 00:26:57.932874,Chennai,Android,Merchant,0,0,0,2,0,0,0
247222,10985,User1000,29576,Merchant500,7907.411088115594,2024-01-26 19:45:59.141326,Mumbai,Android,P2P,0,0,0,2,0,0,0
898936,10933,Ellipsis,79481,Merchant500,327.1665006532473,2024-04-05 11:05:56.140923,Delhi,Android,P2P,0,0,0,2,0,0,0
276062,10313,User1000,65907,MerchantA,5358.795414031907,2024-04-02 09:53:56.535511,Mumbai,Android,P2P,0,0,0,1,0,0,0
815834,10343,User1,69559,Ellipsis,1207.4501950793647,2024-04-30 11:57:21.952904,Delhi,Android,Merchant,0,0,0,1,0,0,0
834756,10812,User1000,43992,Ellipsis,3858.086363644519,2024-03-09 08:52:16.946519,Bangalore,Android,P2P,0,0,0,0,0,0,0
782926,10903,User2,25183,MerchantB,1009.5808654093718,2024-04-14 21:24:28.729862,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
777318,10620,User1,94887,Ellipsis,9488.579652920105,2024-05-13 03:12:42.780306,Bangalore,Android,Merchant,0,0,0,0,0,0,0
429527,10713,User2,59816,MerchantB,2246.0619878843854,2024-05-02 12:16:34.603811,Bangalore,Android,P2P,0,0,0,1,0,0,0
647902,10667,Ellipsis,13477,Ellipsis,3103.1515837064435,2024-04-25 14:46:11.783872,Kolkata,iOS,P2P,0,0,0,2,0,0,0
151091,10410,User1000,68746,MerchantB,1663.93030707921,2024-06-02 19:38:10.697751,Delhi,iOS,P2P,0,0,0,2,0,0,0
535438,10451,Ellipsis,56455,Merchant500,3100.0360965802843,2024-04-05 17:35:41.932194,Bangalore,Android,Merchant,0,0,0,2,0,0,0
452691,10542,User1,44658,Ellipsis,6702.239475502864,2024-06-03 03:14:46.201545,Mumbai,Android,P2P,0,0,0,2,0,0,0
153612,10644,User1000,88187,MerchantA,7133.936745218394,2024-01-03 14:49:10.563456,Bangalore,Android,Merchant,0,0,0,0,0,0,0
102627,10700,User2,30839,MerchantB,7699.387805436888,2024-06-23 17:17:49.416271,Delhi,Android,P2P,0,0,0,2,0,0,0
533460,10328,User1000,60863,MerchantA,7690.235528899705,2024-05-15 16:06:06.475506,Chennai,Android,Merchant,0,0,0,0,0,0,0
127696,10875,User2,15594,MerchantB,6832.8797434988865,2024-02-25 21:59:07.679739,Mumbai,iOS,Merchant,0,0,0,1,0,0,0
231327,10755,User1,17734,Merchant500,9299.291840505166,2024-05-20 09:50:04.555468,Delhi,iOS,P2P,0,0,0,2,0,0,0
590956,10005,User1000,53531,Merchant500,6401.244124376673,2024-03-30 00:47:35.349827,Chennai,iOS,Merchant,0,0,0,0,0,0,0
361878,10679,User1000,85733,MerchantA,7411.683972523488,2024-03-29 02:18:19.252728,Kolkata,Android,Merchant,0,0,0,2,0,0,0
486613,10259,User1000,81872,MerchantA,1281.3544732612536,2024-05-15 06:40:58.179086,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
292824,10765,User2,53138,Merchant500,2421.193718706274,2024-05-12 19:53:54.891179,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
402080,10736,Ellipsis,51099,Ellipsis,4811.750330624274,2024-07-18 01:27:06.371327,Kolkata,iOS,P2P,0,0,0,2,0,0,0
737511,10902,User1,82990,Merchant500,8690.97107638291,2024-01-13 02:12:41.801052,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
230819,10118,User1000,75795,MerchantA,6129.589353389091,2024-05-04 05:09:27.614727,Bangalore,Android,P2P,0,0,0,1,0,0,0
622821,10159,User1,11301,MerchantB,6797.818540584964,2024-07-20 23:24:55.105633,Kolkata,iOS,P2P,0,0,0,0,0,0,0
247423,10392,Ellipsis,56441,Merchant500,6849.968716262875,2024-05-03 04:23:57.578977,Mumbai,Android,Merchant,0,0,0,2,0,0,0
736988,10252,User1,28816,MerchantA,8633.343605944729,2024-02-06 04:26:16.609673,Kolkata,Android,Merchant,0,0,0,0,0,0,0
229959,10933,User1,84145,Merchant500,7301.614421332146,2024-05-09 20:18:49.919763,Bangalore,iOS,P2P,0,0,0,0,0,0,0
262755,10391,Ellipsis,76607,Merchant500,6851.542453406504,2024-05-07 16:44:50.932842,Kolkata,iOS,Merchant,0,0,0,1,0,0,0
682771,10675,User1,24600,MerchantA,6887.175594737468,2024-04-06 05:30:32.714897,Delhi,iOS,P2P,0,0,0,2,0,0,0
410734,10122,User2,44017,MerchantB,8541.336169847065,2024-06-23 10:54:59.754514,Delhi,Android,Merchant,0,0,0,0,0,0,0
811907,10151,User1,84074,Merchant500,9991.037237298346,2024-07-01 06:31:01.935173,Chennai,iOS,P2P,0,0,0,2,0,0,0
973729,10456,User1000,74988,Merchant500,5964.342848179024,2024-04-19 03:02:06.766071,Delhi,iOS,Merchant,0,0,0,1,0,0,0
164910,10036,User1,34442,MerchantA,1096.3775042399461,2024-06-29 16:47:24.936736,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
348906,10788,User2,37368,MerchantB,8722.226033524506,2024-02-27 08:00:14.386183,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
115043,10262,User1000,83320,Ellipsis,2944.574163310455,2024-07-26 07:56:40.967045,Kolkata,iOS,Merchant,1,0,0,1,0,0,1
333155,10171,User2,75438,MerchantB,7544.104356204389,2024-04-16 22:15:43.422618,Chennai,iOS,P2P,0,0,0,2,0,0,0
339903,10086,User1,67833,MerchantA,3328.116216884166,2024-07-29 10:39:28.335492,Delhi,Android,Merchant,1,0,0,2,0,0,1
232776,10408,User1,61791,Merchant500,5565.9910297637425,2024-06-13 22:47:56.675809,Bangalore,iOS,Merchant,0,0,0,0,0,0,0
575060,10604,User1,85489,MerchantA,8503.30738312347,2024-01-08 19:58:35.083110,Delhi,Android,Merchant,0,0,0,2,0,0,0
526589,10145,User1,53111,MerchantA,8272.451537263802,2024-03-28 02:15:36.288721,Mumbai,iOS,Merchant,1,0,0,0,0,0,1
402867,10587,User1,66038,MerchantA,2291.323357941908,2024-02-05 18:25:08.420110,Delhi,iOS,Merchant,0,0,0,1,0,0,0
585507,10292,User1,41939,MerchantB,5930.956633115649,2024-03-06 07:18:52.086811,Bangalore,Android,Merchant,0,0,0,1,0,0,0
869374,10699,Ellipsis,26616,Ellipsis,5433.809588869009,2024-06-23 13:58:27.929014,Chennai,Android,Merchant,0,0,0,1,0,0,0
316907,10797,Ellipsis,74910,Ellipsis,387.8405206465345,2024-06-23 11:01:33.475405,Bangalore,iOS,P2P,0,0,0,0,0,0,0
808951,10336,User1000,58948,MerchantB,6653.601097880951,2024-02-17 05:55:02.988812,Bangalore,iOS,P2P,0,0,0,1,0,0,0
750888,10765,User2,54359,MerchantA,3606.874395261642,2024-02-18 08:32:55.204039,Mumbai,iOS,Merchant,0,0,0,2,0,0,0
836940,10601,User1,73801,Ellipsis,7590.7781680244,2024-03-11 06:17:22.033585,Kolkata,iOS,P2P,0,0,0,1,0,0,0
624706,10955,User1000,59389,Ellipsis,5236.611427750832,2024-04-19 20:46:46.251758,Bangalore,Android,P2P,0,0,0,2,0,0,0
902044,10873,Ellipsis,42796,Ellipsis,2467.289357534012,2024-05-20 00:29:43.112596,Kolkata,iOS,Merchant,0,0,0,0,0,0,0
652891,10795,User1,21988,Merchant500,2817.114183612973,2024-06-15 01:17:00.966422,Kolkata,Android,Merchant,0,0,0,2,0,0,0
584859,10444,Ellipsis,34103,Merchant500,3960.1468715229335,2024-04-03 16:32:48.985511,Bangalore,Android,P2P,0,0,0,1,0,0,0
670967,10699,User1,25956,Merchant500,6741.014223063796,2024-05-24 06:09:27.774496,Bangalore,iOS,Merchant,0,0,0,0,0,0,0
693469,10361,Ellipsis,81230,Ellipsis,1647.7430359585876,2024-04-30 05:39:08.988119,Kolkata,iOS,P2P,0,0,0,1,0,0,0
961194,10254,Ellipsis,10934,MerchantA,1427.6267342631402,2024-01-05 19:31:50.481659,Mumbai,Android,Merchant,0,0,0,2,0,0,0
661348,10309,User1,12538,Ellipsis,5375.383242293878,2024-05-26 04:40:41.427161,Delhi,Android,Merchant,0,0,1,0,0,0,1
333776,10459,User2,35502,Ellipsis,6914.1733244527595,2024-04-13 07:38:16.070065,Delhi,Android,P2P,0,0,0,2,0,0,0
677015,10858,User1,69367,Ellipsis,4994.225305131457,2024-06-13 21:48:22.968707,Bangalore,Android,P2P,0,0,0,1,0,0,0
632067,10749,User2,76447,Merchant500,6369.654070746558,2024-04-05 12:54:44.801963,Kolkata,iOS,Merchant,0,0,0,1,0,0,0
927700,10963,Ellipsis,20870,Ellipsis,4019.138194303393,2024-06-01 06:02:22.708167,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
349190,10763,User2,70871,Merchant500,4444.819419820387,2024-07-23 12:54:58.587331,Chennai,Android,Merchant,0,0,0,1,0,0,0
650737,10903,Ellipsis,49695,MerchantB,4886.646684698953,2024-01-01 06:46:38.392996,Delhi,Android,P2P,0,0,0,0,0,0,0
390905,10928,User1000,30136,Merchant500,4659.181828710281,2024-04-24 14:52:42.580372,Delhi,Android,Merchant,0,0,0,1,0,0,0
717588,10595,User2,15681,Ellipsis,8923.75748608017,2024-05-30 22:24:28.737915,Bangalore,iOS,P2P,0,0,0,1,0,0,0
400290,10440,User2,54386,Ellipsis,3603.495221837194,2024-03-16 06:49:41.747436,Chennai,iOS,P2P,0,0,0,0,0,0,0
385678,10007,User1000,32891,Ellipsis,2655.9317327642048,2024-01-11 11:51:38.544807,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
607809,10587,User1,53608,MerchantA,8526.728045601218,2024-01-11 18:14:42.327718,Mumbai,iOS,Merchant,0,0,0,2,0,0,0
765864,10248,Ellipsis,73985,MerchantB,5374.104643051065,2024-02-14 04:34:21.682448,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
810614,10776,User1000,79459,MerchantB,8983.707742386945,2024-04-20 02:26:31.289755,Chennai,iOS,P2P,0,0,0,2,0,0,0
681749,10019,Ellipsis,98615,MerchantA,8777.7720456039,2024-03-09 00:29:56.422308,Mumbai,Android,P2P,0,0,0,0,0,0,0
387739,10840,User1000,30316,MerchantA,984.7077294141872,2024-05-28 20:20:07.454873,Bangalore,iOS,P2P,0,0,0,0,0,0,0
146420,10529,Ellipsis,12777,MerchantA,9703.024393107775,2024-01-03 01:09:29.089945,Kolkata,Android,P2P,0,0,0,2,0,0,0
521630,10881,Ellipsis,69284,Ellipsis,5146.504433617087,2024-07-03 11:22:23.949890,Delhi,Android,Merchant,0,0,0,0,0,0,0
355836,10779,User1,24422,MerchantA,6314.3848433002295,2024-07-20 23:26:40.120199,Delhi,Android,P2P,0,0,0,2,0,0,0
563932,10914,Ellipsis,34189,MerchantA,8390.771054926121,2024-05-18 20:41:37.877383,Chennai,iOS,Merchant,0,0,1,0,0,0,1
703623,10930,User1000,64527,MerchantB,6051.313926569753,2024-04-10 22:31:18.021913,Kolkata,Android,Merchant,0,0,0,0,0,0,0
449358,10785,Ellipsis,45356,MerchantB,7320.976531391946,2024-02-24 12:51:49.395272,Delhi,iOS,Merchant,0,0,0,2,0,0,0
487108,10207,User1,10513,Ellipsis,4019.518899437027,2024-05-26 19:53:53.478782,Chennai,iOS,Merchant,0,0,0,0,0,0,0
254591,10009,Ellipsis,41051,Merchant500,968.7219702804324,2024-05-06 18:24:55.118657,Bangalore,Android,Merchant,0,0,0,2,0,0,0
724477,10193,Ellipsis,53029,Merchant500,6556.799463916308,2024-02-14 00:33:43.360631,Bangalore,iOS,Merchant,0,0,0,2,0,0,0
709655,10902,User1000,32613,Ellipsis,5746.8178022730535,2024-07-14 07:50:54.168619,Delhi,iOS,Merchant,0,0,0,2,0,0,0
158108,10772,User2,34107,Merchant500,8148.301339250975,2024-07-01 01:05:27.813387,Mumbai,iOS,P2P,1,0,0,0,0,0,1
398896,10902,User1,15253,Ellipsis,2414.221184228031,2024-05-27 15:08:03.555776,Kolkata,Android,Merchant,0,0,0,1,0,0,0
663828,10368,User2,98962,Merchant500,6621.753621139946,2024-04-21 20:45:04.760259,Kolkata,Android,P2P,0,0,0,1,0,0,0
728904,10299,Ellipsis,47447,MerchantB,3421.1573067563195,2024-01-05 09:29:40.771777,Chennai,iOS,Merchant,0,0,0,1,0,0,0
578429,10780,User2,81742,Merchant500,8795.035429028818,2024-05-24 03:03:56.524255,Chennai,Android,Merchant,0,0,0,2,0,0,0
397251,10207,User1,47938,MerchantB,3531.9772988072673,2024-01-21 12:37:19.723285,Chennai,Android,Merchant,0,0,0,1,0,0,0
688240,10663,User1,47008,Merchant500,4168.965228431659,2024-02-13 14:09:39.203465,Bangalore,Android,Merchant,0,0,0,0,0,0,0
404850,10497,User1,70423,MerchantA,3886.9469447005313,2024-07-22 20:13:02.819024,Chennai,iOS,Merchant,0,0,0,0,0,0,0
397549,10328,Ellipsis,49434,Ellipsis,638.3477316787928,2024-04-07 16:05:14.107252,Chennai,Android,P2P,0,0,0,2,0,0,0
589048,10901,Ellipsis,58545,MerchantA,2689.558234068383,2024-06-15 04:08:23.016057,Chennai,iOS,P2P,0,0,0,1,0,0,0
110292,10118,User1000,39824,Merchant500,7646.544649018338,2024-02-26 22:56:04.137897,Chennai,iOS,P2P,0,0,0,2,0,0,0
591664,10338,Ellipsis,92233,MerchantB,1589.5841985208874,2024-03-01 18:32:30.882652,Delhi,iOS,Merchant,0,0,0,0,0,0,0
529035,10654,User1000,45834,MerchantB,4748.982699588089,2024-06-29 00:17:32.198168,Bangalore,iOS,P2P,0,0,0,0,0,0,0
631493,10595,User1,71387,MerchantA,6399.484309980215,2024-02-19 18:47:26.892682,Mumbai,Android,P2P,0,0,0,1,0,0,0
452343,10748,User2,94147,MerchantA,2047.8423610966577,2024-03-02 03:14:25.105390,Delhi,Android,Merchant,0,0,0,0,0,0,0
834938,10804,Ellipsis,95219,MerchantB,5999.672572639412,2024-01-22 19:21:51.952634,Kolkata,iOS,Merchant,0,0,0,1,0,0,0
224598,10216,Ellipsis,70170,MerchantA,5270.954980245742,2024-05-27 07:29:37.357864,Bangalore,iOS,Merchant,0,0,0,1,0,0,0
326290,10747,User2,23548,MerchantA,7415.8545952020895,2024-01-03 01:25:13.951494,Kolkata,iOS,Merchant,0,0,0,2,0,0,0
669174,10451,User2,48057,MerchantA,4049.6633455247716,2024-01-16 04:39:00.624706,Chennai,Android,Merchant,0,0,0,2,0,0,0
836916,10026,User1,33881,MerchantA,157.55896271987442,2024-06-02 08:48:53.262469,Chennai,Android,Merchant,0,0,0,0,0,0,0
158960,10308,User1,18301,Ellipsis,9515.009795837195,2024-07-06 00:32:28.775586,Mumbai,iOS,P2P,0,1,0,0,0,0,1
822167,10698,User1,98387,MerchantB,4241.822582802121,2024-02-08 22:32:30.775014,Chennai,Android,Merchant,0,0,0,2,0,0,0
466051,10545,User2,42579,Ellipsis,6536.5035565805865,2024-07-28 07:58:01.049022,Chennai,Android,P2P,0,0,0,0,0,0,0
834523,10233,User2,41482,MerchantA,3574.0744710838667,2024-03-22 21:35:33.450019,Mumbai,Android,Merchant,0,0,0,0,0,0,0
788556,10047,User2,40762,Merchant500,4786.356406490322,2024-01-01 13:28:07.698462,Bangalore,Android,Merchant,0,0,0,2,0,0,0
937930,10274,User1,21147,MerchantA,2029.4518493454423,2024-04-30 22:16:04.720763,Chennai,Android,Merchant,0,0,0,1,0,0,0
284470,10347,Ellipsis,72665,Merchant500,2450.80973731834,2024-03-07 08:42:20.462463,Chennai,Android,P2P,1,0,0,1,0,0,1
944130,10869,User2,89844,MerchantA,3716.1331788085986,2024-01-18 21:59:30.507482,Kolkata,Android,P2P,0,0,0,1,0,0,0
213509,10261,User2,48822,Merchant500,9470.568193240513,2024-03-26 02:43:33.559946,Chennai,Android,Merchant,0,0,0,1,0,0,0
888138,10905,User2,51187,MerchantA,6585.100281538484,2024-07-04 06:08:51.463583,Kolkata,iOS,Merchant,0,0,0,0,0,1,1
538654,10660,User1000,39709,Ellipsis,9163.0904885796,2024-01-26 17:17:12.887367,Mumbai,Android,P2P,0,0,0,0,1,0,1
932794,10506,User1,29897,Merchant500,9721.728202584347,2024-04-09 12:55:54.680807,Delhi,iOS,Merchant,0,0,0,1,0,0,0
